Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158567116, BTCUSDT, 96979.5, 1.05, 22:36:07, False
1739158567116, BTCUSDT, 96979.6, 0.021, 22:36:07, False
1739158567116, BTCUSDT, 96979.7, 0.062, 22:36:07, False
1739158567116, BTCUSDT, 96979.8, 0.053, 22:36:07, False
1739158567116, BTCUSDT, 96979.9, 0.002, 22:36:07, False
1739158567116, BTCUSDT, 96980.0, 0.37, 22:36:07, False
1739158567116, BTCUSDT, 96980.1, 0.003, 22:36:07, False
1739158567116, BTCUSDT, 96980.2, 0.002, 22:36:07, False
1739158567116, BTCUSDT, 96980.3, 0.002, 22:36:07, False
1739158567116, BTCUSDT, 96980.5, 0.008, 22:36:07, False
1739158567116, BTCUSDT, 96980.6, 0.007, 22:36:07, False
1739158567116, BTCUSDT, 96980.7, 0.027, 22:36:07, False
1739158567116, BTCUSDT, 96980.8, 0.041, 22:36:07, False
1739158567116, BTCUSDT, 96981.0, 0.339, 22:36:07, False
1739158567116, BTCUSDT, 96981.2, 0.025, 22:36:07, False
1739158567116, BTCUSDT, 96981.3, 0.086, 22:36:07, False
1739158567116, BTCUSDT, 96981.5, 0.012, 22:36:07, False
1739158567116, BTCUSDT, 96981.6, 0.082, 22:36:07, False
1739158567116, BTCUSDT, 96981.7, 0.013, 22:36:07, False
1739158567116, BTCUSDT, 96981.8, 0.013, 22:36:07, False
1739158567116, BTCUSDT, 96982.0, 0.006, 22:36:07, False
1739158567116, BTCUSDT, 96982.1, 0.755, 22:36:07, False
1739158567116, BTCUSDT, 96982.2, 0.027, 22:36:07, False
1739158567116, BTCUSDT, 96982.5, 0.232, 22:36:07, False
1739158567116, BTCUSDT, 96982.6, 0.002, 22:36:07, False
1739158567116, BTCUSDT, 96982.8, 0.702, 22:36:07, False
1739158567116, BTCUSDT, 96983.0, 0.675, 22:36:07, False
1739158567116, BTCUSDT, 96983.1, 0.073, 22:36:07, False
1739158567116, BTCUSDT, 96983.2, 0.025, 22:36:07, False
1739158567116, BTCUSDT, 96983.3, 0.013, 22:36:07, False
1739158567116, BTCUSDT, 96983.5, 0.004, 22:36:07, False
1739158567116, BTCUSDT, 96983.6, 0.003, 22:36:07, False
1739158567116, BTCUSDT, 96983.7, 0.056, 22:36:07, False
1739158567116, BTCUSDT, 96983.9, 0.051, 22:36:07, False
1739158567116, BTCUSDT, 96984.0, 0.62, 22:36:07, False
1739158567116, BTCUSDT, 96984.1, 0.208, 22:36:07, False
1739158567116, BTCUSDT, 96984.2, 0.002, 22:36:07, False
1739158567116, BTCUSDT, 96984.3, 0.113, 22:36:07, False
1739158567116, BTCUSDT, 96984.5, 0.126, 22:36:07, False
1739158567116, BTCUSDT, 96984.6, 0.077, 22:36:07, False
1739158567116, BTCUSDT, 96984.7, 1.135, 22:36:07, False
1739158567116, BTCUSDT, 96984.8, 0.103, 22:36:07, False
1739158567116, BTCUSDT, 96984.9, 0.002, 22:36:07, False
1739158567116, BTCUSDT, 96985.0, 0.249, 22:36:07, False
1739158567164, BTCUSDT, 96974.5, 0.215, 22:36:07, False
1739158567164, BTCUSDT, 96974.6, 0.03, 22:36:07, False
1739158567164, BTCUSDT, 96974.9, 0.051, 22:36:07, False
1739158567295, BTCUSDT, 96975.1, 0.006, 22:36:07, False
1739158567305, BTCUSDT, 96975.0, 0.005, 22:36:07, True
1739158567431, BTCUSDT, 96975.0, 0.012, 22:36:07, True
1739158567451, BTCUSDT, 96975.1, 0.019, 22:36:07, False
1739158567453, BTCUSDT, 96975.0, 0.003, 22:36:07, True
1739158567455, BTCUSDT, 96975.1, 1.343, 22:36:07, False
