Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158569032, ETHUSDT, 2642.42, 0.461, 22:36:09, True
1739158569121, ETHUSDT, 2642.43, 0.074, 22:36:09, False
1739158569237, ETHUSDT, 2642.42, 3.166, 22:36:09, True
1739158569329, ETHUSDT, 2642.07, 0.33, 22:36:09, False
1739158569341, ETHUSDT, 2642.06, 0.193, 22:36:09, True
1739158569392, ETHUSDT, 2642.34, 0.011, 22:36:09, False
1739158569392, ETHUSDT, 2642.36, 0.035, 22:36:09, False
1739158569536, ETHUSDT, 2642.4, 0.069, 22:36:09, False
1739158569593, ETHUSDT,2033902289,2642.4,5.985,1739158569590,False
1739158569560, ETHUSDT, 2642.39, 1.5, 22:36:09, True
1739158569590, ETHUSDT, 2642.4, 5.985, 22:36:09, False
1739158569590, ETHUSDT, 2642.43, 0.903, 22:36:09, False
1739158569590, ETHUSDT, 2642.45, 0.067, 22:36:09, False
1739158569590, ETHUSDT, 2642.46, 0.381, 22:36:09, False
1739158569598, ETHUSDT, 2642.47, 0.05, 22:36:09, False
1739158569598, ETHUSDT, 2642.5, 0.016, 22:36:09, False
1739158569598, ETHUSDT, 2642.51, 0.016, 22:36:09, False
1739158569598, ETHUSDT, 2642.52, 0.008, 22:36:09, False
1739158569599, ETHUSDT, 2642.57, 0.016, 22:36:09, False
1739158569599, ETHUSDT, 2642.58, 0.008, 22:36:09, False
1739158569664, ETHUSDT, 2642.63, 0.01, 22:36:09, False
1739158569685, ETHUSDT, 2642.65, 0.119, 22:36:09, False
1739158569773, ETHUSDT, 2642.66, 0.016, 22:36:09, False
1739158569828, ETHUSDT, 2642.69, 0.929, 22:36:09, False
1739158569828, ETHUSDT, 2642.7, 0.008, 22:36:09, False
1739158569828, ETHUSDT, 2642.71, 0.008, 22:36:09, False
1739158569828, ETHUSDT, 2642.72, 0.088, 22:36:09, False
1739158569828, ETHUSDT, 2642.73, 0.22, 22:36:09, False
1739158569828, ETHUSDT, 2642.74, 0.093, 22:36:09, False
1739158569828, ETHUSDT, 2642.76, 0.016, 22:36:09, False
1739158569865, ETHUSDT, 2642.77, 0.841, 22:36:09, False
1739158569865, ETHUSDT, 2642.79, 0.008, 22:36:09, False
1739158569865, ETHUSDT, 2642.8, 0.008, 22:36:09, False
1739158569865, ETHUSDT, 2642.81, 0.016, 22:36:09, False
1739158569865, ETHUSDT, 2642.82, 0.016, 22:36:09, False
1739158569865, ETHUSDT, 2642.84, 0.096, 22:36:09, False
1739158569865, ETHUSDT, 2642.86, 0.024, 22:36:09, False
1739158569865, ETHUSDT, 2642.89, 0.038, 22:36:09, False
1739158569873, ETHUSDT, 2642.88, 0.788, 22:36:09, True
1739158570037, ETHUSDT, 2642.88, 3.19, 22:36:10, True
1739158570103, ETHUSDT, 2642.89, 0.586, 22:36:10, False
1739158570133, ETHUSDT, 2642.88, 4.253, 22:36:10, True
1739158570217, ETHUSDT, 2642.87, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.85, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.82, 0.016, 22:36:10, True
1739158570218, ETHUSDT, 2642.8, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.77, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.75, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.74, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.73, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.71, 0.223, 22:36:10, True
1739158570218, ETHUSDT, 2642.68, 0.008, 22:36:10, True
1739158570218, ETHUSDT, 2642.66, 0.13, 22:36:10, True
1739158570351, ETHUSDT, 2642.66, 2.484, 22:36:10, True
1739158570351, ETHUSDT, 2642.65, 0.012, 22:36:10, True
1739158570352, ETHUSDT, 2642.61, 0.018, 22:36:10, True
1739158570366, ETHUSDT,2033902335,2642.6,34.741,1739158570352,True
1739158570352, ETHUSDT, 2642.6, 34.741, 22:36:10, True
1739158570358, ETHUSDT, 2642.54, 0.008, 22:36:10, True
1739158570358, ETHUSDT, 2642.5, 0.016, 22:36:10, True
1739158570358, ETHUSDT, 2642.49, 0.709, 22:36:10, True
1739158570360, ETHUSDT, 2642.47, 0.259, 22:36:10, True
1739158570456, ETHUSDT, 2642.4, 0.008, 22:36:10, True
1739158570493, ETHUSDT, 2642.39, 3.038, 22:36:10, True
1739158570493, ETHUSDT, 2642.38, 0.016, 22:36:10, True
1739158570675, ETHUSDT, 2642.29, 0.016, 22:36:10, True
1739158570936, ETHUSDT, 2642.23, 0.135, 22:36:10, True
